ListName,Id,display_name,Name,label::nepali,media::image::english,media::video::english,media::audio::english,media::image::nepali,media::video::nepali,media::audio::nepali,dist1,q101,q101_b,q101_c,q101_a,q102,q102a
q728,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q729,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q729,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q729,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q730,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q730,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q730,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q731,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q731,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q731,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q732,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q732,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q732,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q733,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q733,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q733,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q734,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q734,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q734,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q735,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q735,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q735,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q736,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q736,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q736,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q737,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q737,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q737,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q738,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q738,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q738,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q739,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q739,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q739,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q740,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q740,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q740,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q741,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q741,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q741,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q742,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q742,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q742,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q743,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q743,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q743,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q744,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q744,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q744,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q745,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q745,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q745,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q746,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q746,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q746,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q747,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q747,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q747,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q748,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q748,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q748,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q749,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q749,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q749,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q750,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q750,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q750,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q751,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q751,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q751,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q752,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q752,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q752,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q753,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q753,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q753,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q754,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q754,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q754,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q755,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q755,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q755,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2705,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
reserved_name_for_field_list_labels_2705,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2705,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q801,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q801,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q801,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q802,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q802,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q802,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q803a,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q803a,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q803a,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q803b,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q803b,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q803b,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q804,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q804,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q804,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q805,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q805,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q805,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q806,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q806,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q806,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q806a,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q806a,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q806a,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q806b,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q806b,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q806b,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q806c,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q806c,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q806c,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q806d,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q806d,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q806d,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q806e,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q806e,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q806e,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q807,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q807,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q807,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q808,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q808,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q808,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q809,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q809,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q809,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q810,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q810,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q810,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q811,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q811,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q811,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q812,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q812,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q812,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q813,1,,Yes,?,,,,,,,,,,,,,
q813,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q814,1,,Yes,?,,,,,,,,,,,,,
q814,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2730,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
reserved_name_for_field_list_labels_2730,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2730,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q901,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q901,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q901,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q902,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q902,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q902,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q903,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q903,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q903,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q904,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q904,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q904,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q905,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q905,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q905,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q906,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q906,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q906,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q907,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q907,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q907,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q908,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q908,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q908,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q909,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q909,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q909,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q910,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q910,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q910,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q911,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q911,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q911,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q912,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q912,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q912,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q913,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q913,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q913,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q914,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q914,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q914,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1001a,1,,Yes,?,,,,,,,,,,,,,
q1001a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1001b,1,,Yes,?,,,,,,,,,,,,,
q1001b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1001c,1,,Yes,?,,,,,,,,,,,,,
q1001c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1002a,1,,Yes,?,,,,,,,,,,,,,
q1002a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1002b,1,,Yes,?,,,,,,,,,,,,,
q1002b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1002c,1,,Yes,?,,,,,,,,,,,,,
q1002c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1003a,1,,Yes,?,,,,,,,,,,,,,
q1003a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1003b,1,,Yes,?,,,,,,,,,,,,,
q1003b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1003c,1,,Yes,?,,,,,,,,,,,,,
q1003c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1004a,1,,Yes,?,,,,,,,,,,,,,
q1004a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1004b,1,,Yes,?,,,,,,,,,,,,,
q1004b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1004c,1,,Yes,?,,,,,,,,,,,,,
q1004c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1005a,1,,Yes,?,,,,,,,,,,,,,
q1005a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1005b,1,,Yes,?,,,,,,,,,,,,,
q1005b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1005c,1,,Yes,?,,,,,,,,,,,,,
q1005c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1006a,1,,Yes,?,,,,,,,,,,,,,
q1006a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1006b,1,,Yes,?,,,,,,,,,,,,,
q1006b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1006c,1,,Yes,?,,,,,,,,,,,,,
q1006c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1007a,1,,Yes,?,,,,,,,,,,,,,
q1007a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1007b,1,,Yes,?,,,,,,,,,,,,,
q1007b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1007c,1,,Yes,?,,,,,,,,,,,,,
q1007c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1008a,1,,Yes,?,,,,,,,,,,,,,
q1008a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1008b,1,,Yes,?,,,,,,,,,,,,,
q1008b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1008c,1,,Yes,?,,,,,,,,,,,,,
q1008c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1009a,1,,Yes,?,,,,,,,,,,,,,
q1009a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1009b,1,,Yes,?,,,,,,,,,,,,,
q1009b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1009c,1,,Yes,?,,,,,,,,,,,,,
q1009c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1010a,1,,Yes,?,,,,,,,,,,,,,
q1010a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1010b,1,,Yes,?,,,,,,,,,,,,,
q1010b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1010c,1,,Yes,?,,,,,,,,,,,,,
q1010c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1011a,1,,Yes,?,,,,,,,,,,,,,
q1011a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1011b,1,,Yes,?,,,,,,,,,,,,,
q1011b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1011c,1,,Yes,?,,,,,,,,,,,,,
q1011c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1012a,1,,Yes,?,,,,,,,,,,,,,
q1012a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1012b,1,,Yes,?,,,,,,,,,,,,,
q1012b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1012c,1,,Yes,?,,,,,,,,,,,,,
q1012c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1013a,1,,Yes,?,,,,,,,,,,,,,
q1013a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1013b,1,,Yes,?,,,,,,,,,,,,,
q1013b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1013c,1,,Yes,?,,,,,,,,,,,,,
q1013c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1014a,1,,Yes,?,,,,,,,,,,,,,
q1014a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1014b,1,,Yes,?,,,,,,,,,,,,,
q1014b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1014c,1,,Yes,?,,,,,,,,,,,,,
q1014c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1015a,1,,Yes,?,,,,,,,,,,,,,
q1015a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1015b,1,,Yes,?,,,,,,,,,,,,,
q1015b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1015c,1,,Yes,?,,,,,,,,,,,,,
q1015c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1016a,1,,Yes,?,,,,,,,,,,,,,
q1016a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1016b,1,,Yes,?,,,,,,,,,,,,,
q1016b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1016c,1,,Yes,?,,,,,,,,,,,,,
q1016c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1017a,1,,Yes,?,,,,,,,,,,,,,
q1017a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1017b,1,,Yes,?,,,,,,,,,,,,,
q1017b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1017c,1,,Yes,?,,,,,,,,,,,,,
q1017c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1018a,1,,Yes,?,,,,,,,,,,,,,
q1018a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1018b,1,,Yes,?,,,,,,,,,,,,,
q1018b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1018c,1,,Yes,?,,,,,,,,,,,,,
q1018c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1019a,1,,Yes,?,,,,,,,,,,,,,
q1019a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1019b,1,,Yes,?,,,,,,,,,,,,,
q1019b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1019c,1,,Yes,?,,,,,,,,,,,,,
q1019c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1020a,1,,Yes,?,,,,,,,,,,,,,
q1020a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1020b,1,,Yes,?,,,,,,,,,,,,,
q1020b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1020c,1,,Yes,?,,,,,,,,,,,,,
q1020c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1021a,1,,Yes,?,,,,,,,,,,,,,
q1021a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1021b,1,,Yes,?,,,,,,,,,,,,,
q1021b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1021c,1,,Yes,?,,,,,,,,,,,,,
q1021c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1022a,1,,Yes,?,,,,,,,,,,,,,
q1022a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1022b,1,,Yes,?,,,,,,,,,,,,,
q1022b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1022c,1,,Yes,?,,,,,,,,,,,,,
q1022c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1023a,1,,Yes,?,,,,,,,,,,,,,
q1023a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1023b,1,,Yes,?,,,,,,,,,,,,,
q1023b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1023c,1,,Yes,?,,,,,,,,,,,,,
q1023c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1024a,1,,Yes,?,,,,,,,,,,,,,
q1024a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1024b,1,,Yes,?,,,,,,,,,,,,,
q1024b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1024c,1,,Yes,?,,,,,,,,,,,,,
q1024c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1025a,1,,Yes,?,,,,,,,,,,,,,
q1025a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1025b,1,,Yes,?,,,,,,,,,,,,,
q1025b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1025c,1,,Yes,?,,,,,,,,,,,,,
q1025c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1026a,1,,Yes,?,,,,,,,,,,,,,
q1026a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1026b,1,,Yes,?,,,,,,,,,,,,,
q1026b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1026c,1,,Yes,?,,,,,,,,,,,,,
q1026c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1027a,1,,Yes,?,,,,,,,,,,,,,
q1027a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1027b,1,,Yes,?,,,,,,,,,,,,,
q1027b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1027c,1,,Yes,?,,,,,,,,,,,,,
q1027c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1028a,1,,Yes,?,,,,,,,,,,,,,
q1028a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
